segmento_id,punto_id,nome_linea,x_studs,z_studs
2370,0,,62789.53,27906.61
2370,1,,62735.42,27923.19
2371,0,,63799.34,27949.78
2371,1,,63833.76,27976.59
2372,0,,62665.95,27926.3
2372,1,,62877.46,27859.98
2373,0,,63790.94,27960.75
2373,1,,63824.28,27988.96
2374,0,,63067.64,27864.57
2374,1,,63093.14,27856.3
2374,2,,63131.37,27839.9
2374,3,,63165.23,27825.31
2374,4,,63178.86,27820.86
2374,5,,63213.71,27812.77
2374,6,,63252.21,27806.56
2374,7,,63294.82,27800.99
2374,8,,63348.22,27797.98
2374,9,,63387.19,27797.18
2374,10,,63422.84,27797.98
2374,11,,63453.73,27800.04
2374,12,,63486.36,27805.61
2374,13,,63520.11,27813.09
2374,14,,63550.06,27820.86
2374,15,,63581.27,27830.71
2374,16,,63610.73,27841.52
2374,17,,63671.72,27866.47
2374,18,,63701.82,27879.97
2374,19,,63709.12,27883.63
2374,20,,63715.45,27886.81
2374,21,,63732.56,27896.49
2374,22,,63751.89,27908.89
2374,23,,63767.58,27921.13
2374,24,,63781.04,27935.58
2374,25,,63799.34,27949.78
2375,0,,62728.82,27931.46
2375,1,,62764.56,27916.36
2375,2,,62789.53,27906.61
2376,0,,63824.28,27988.96
2376,1,,63833.16,27994.37
2376,2,,63851.7,28003.26
2376,3,,63881.96,28015.97
2376,4,,63912.22,28032.35
2377,0,,62988.5,27884.67
2377,1,,63006.48,27876.47
2377,2,,63035.77,27862.96
2377,3,,63076.74,27844.08
2377,4,,63119.13,27824.53
2377,5,,63154.42,27811.38
2378,0,,63833.76,27976.59
2378,1,,63860.89,27998.35
2378,2,,63882.59,28014.07
2378,3,,63912.22,28032.35
2378,4,,63932.97,28044.57
2378,5,,63949.13,28056.35
2378,6,,63967.83,28072.87
2379,0,,63213.71,27812.77
2379,1,,63242.7,27805.61
2379,2,,63269.48,27796.4
2379,3,,63294.99,27788.45
2379,4,,63321.92,27781.78
2379,5,,63349.48,27778.12
2379,6,,63376.26,27776.53
2379,7,,63404.14,27776.21
2380,0,,63671.72,27866.47
2380,1,,63700.4,27882.51
2380,2,,63707.11,27886.93
2380,3,,63713.71,27891.26
2380,4,,63729.55,27902.7
2380,5,,63746.82,27916.51
2380,6,,63759.65,27929.86
2380,7,,63772.96,27945.28
2380,8,,63781.99,27953.54
2380,9,,63790.94,27960.75
2381,0,Ferrovia Torino-Genova,74717.22,30678.2
2381,1,Ferrovia Torino-Genova,74783.58,30720.73
2381,2,Ferrovia Torino-Genova,74815.2,30740.35
2381,3,Ferrovia Torino-Genova,74847.56,30759.58
2381,4,Ferrovia Torino-Genova,74912.95,30797.41
2382,0,Ferrovia Torino-Genova,74909.78,30802.65
2382,1,Ferrovia Torino-Genova,74844.54,30764.82
2382,2,Ferrovia Torino-Genova,74812.19,30745.52
2382,3,Ferrovia Torino-Genova,74780.49,30725.78
2382,4,Ferrovia Torino-Genova,74713.31,30682.71
2383,0,Ferrovia Torino-Genova,73404.26,29648.36
2383,1,Ferrovia Torino-Genova,70859.7,27638.28
2384,0,Ferrovia Torino-Genova,70863.24,27633.83
2384,1,Ferrovia Torino-Genova,73406.72,29643.19
2385,0,Ferrovia Torino-Genova,79495.04,31303.27
2385,1,Ferrovia Torino-Genova,79392.11,31275.39
2385,2,Ferrovia Torino-Genova,79289.21,31247.76
2386,0,Ferrovia Torino-Genova,79290.88,31242.21
2386,1,Ferrovia Torino-Genova,79393.46,31269.65
2386,2,Ferrovia Torino-Genova,79496.44,31297.48
2387,0,Ferrovia Torino-Genova,85549.39,30019.71
2387,1,Ferrovia Torino-Genova,82982.86,31140.49
2387,2,Ferrovia Torino-Genova,82900.23,31176.13
2387,3,Ferrovia Torino-Genova,82824.49,31208.94
2387,4,Ferrovia Torino-Genova,82741.16,31242.64
2387,5,Ferrovia Torino-Genova,82657.51,31274.6
2387,6,Ferrovia Torino-Genova,82580.36,31302.4
2387,7,Ferrovia Torino-Genova,82510.25,31325.93
2387,8,Ferrovia Torino-Genova,82438.48,31349.29
2387,9,Ferrovia Torino-Genova,82365.37,31371.47
2387,10,Ferrovia Torino-Genova,82289.88,31393.08
2387,11,Ferrovia Torino-Genova,82202.63,31416.16
2387,12,Ferrovia Torino-Genova,82117.82,31437.03
2387,13,Ferrovia Torino-Genova,82047.12,31453.15
2387,14,Ferrovia Torino-Genova,81969.22,31468.66
2387,15,Ferrovia Torino-Genova,81878.67,31485.5
2387,16,Ferrovia Torino-Genova,81793.91,31499.78
2387,17,Ferrovia Torino-Genova,81703.7,31512.76
2387,18,Ferrovia Torino-Genova,81616.08,31523.82
2387,19,Ferrovia Torino-Genova,81526.51,31533.5
2387,20,Ferrovia Torino-Genova,81437.77,31542.01
2387,21,Ferrovia Torino-Genova,81348.18,31548.62
2387,22,Ferrovia Torino-Genova,81258.73,31553.35
2387,23,Ferrovia Torino-Genova,81167.97,31556.95
2387,24,Ferrovia Torino-Genova,81077.9,31558.45
2387,25,Ferrovia Torino-Genova,80989.57,31557.67
2387,26,Ferrovia Torino-Genova,80899.19,31556.4
2387,27,Ferrovia Torino-Genova,80811.9,31552.48
2387,28,Ferrovia Torino-Genova,80720.96,31546.95
2387,29,Ferrovia Torino-Genova,80637.96,31540.78
2387,30,Ferrovia Torino-Genova,80568.24,31534.34
2387,31,Ferrovia Torino-Genova,80483.27,31524.54
2387,32,Ferrovia Torino-Genova,80392.45,31512.34
2387,33,Ferrovia Torino-Genova,80302.55,31498.46
2387,34,Ferrovia Torino-Genova,80213.92,31482.41
2387,35,Ferrovia Torino-Genova,80128.79,31466.0
2387,36,Ferrovia Torino-Genova,80047.17,31448.07
2387,37,Ferrovia Torino-Genova,79961.54,31427.25
2387,38,Ferrovia Torino-Genova,79874.63,31404.54
2387,39,Ferrovia Torino-Genova,79495.04,31303.27
2388,0,Ferrovia Torino-Genova,79496.44,31297.48
2388,1,Ferrovia Torino-Genova,79876.04,31398.73
2388,2,Ferrovia Torino-Genova,79963.12,31421.85
2388,3,Ferrovia Torino-Genova,80049.23,31442.52
2388,4,Ferrovia Torino-Genova,80129.95,31460.28
2388,5,Ferrovia Torino-Genova,80215.11,31477.0
2388,6,Ferrovia Torino-Genova,80303.64,31492.93
2388,7,Ferrovia Torino-Genova,80393.48,31506.77
2388,8,Ferrovia Torino-Genova,80483.71,31518.82
2388,9,Ferrovia Torino-Genova,80568.6,31528.62
2388,10,Ferrovia Torino-Genova,80638.79,31535.27
2388,11,Ferrovia Torino-Genova,80721.2,31541.38
2388,12,Ferrovia Torino-Genova,80812.22,31547.52
2388,13,Ferrovia Torino-Genova,80899.59,31551.08
2388,14,Ferrovia Torino-Genova,80989.5,31552.58
2388,15,Ferrovia Torino-Genova,81077.92,31553.22
2388,16,Ferrovia Torino-Genova,81167.73,31551.4
2388,17,Ferrovia Torino-Genova,81258.73,31547.58
2388,18,Ferrovia Torino-Genova,81348.26,31543.13
2388,19,Ferrovia Torino-Genova,81437.45,31536.61
2388,20,Ferrovia Torino-Genova,81526.03,31528.22
2388,21,Ferrovia Torino-Genova,81615.77,31518.5
2388,22,Ferrovia Torino-Genova,81703.93,31507.29
2388,23,Ferrovia Torino-Genova,81793.51,31494.38
2388,24,Ferrovia Torino-Genova,81878.28,31480.03
2388,25,Ferrovia Torino-Genova,81968.11,31463.26
2388,26,Ferrovia Torino-Genova,82046.46,31447.5
2388,27,Ferrovia Torino-Genova,82116.32,31431.55
2388,28,Ferrovia Torino-Genova,82201.18,31410.66
2388,29,Ferrovia Torino-Genova,82288.77,31387.51
2388,30,Ferrovia Torino-Genova,82364.58,31366.05
2388,31,Ferrovia Torino-Genova,82437.05,31343.96
2388,32,Ferrovia Torino-Genova,82508.83,31320.68
2388,33,Ferrovia Torino-Genova,82578.61,31297.4
2388,34,Ferrovia Torino-Genova,82655.66,31269.8
2388,35,Ferrovia Torino-Genova,82739.49,31237.47
2388,36,Ferrovia Torino-Genova,82821.96,31204.17
2388,37,Ferrovia Torino-Genova,82897.92,31171.43
2388,38,Ferrovia Torino-Genova,82980.31,31135.74
2388,39,Ferrovia Torino-Genova,85547.01,30014.31
2389,0,Ferrovia Torino-Genova,85547.01,30014.31
2389,1,Ferrovia Torino-Genova,85587.78,29996.7
2390,0,Ferrovia Torino-Genova,85590.25,30001.92
2390,1,Ferrovia Torino-Genova,85549.39,30019.71
2391,0,,89226.65,28401.6
2391,1,,89254.69,28386.03
2391,2,,89274.66,28371.26
2391,3,,89290.5,28357.89
2391,4,,89331.05,28314.68
2391,5,,89347.06,28300.06
2391,6,,89365.28,28287.67
2391,7,,89384.28,28277.35
2391,8,,89402.19,28268.45
2391,9,,89419.62,28259.87
2392,0,,89009.45,28846.04
2392,1,,88992.97,28823.64
2392,2,,88981.09,28803.94
2392,3,,88970.48,28777.23
2392,4,,88962.87,28750.22
2392,5,,88958.27,28727.34
2392,6,,88956.76,28707.16
2392,7,,88957.0,28683.49
2392,8,,88959.22,28662.35
2392,9,,88963.34,28638.69
2392,10,,88967.47,28621.68
2392,11,,88972.06,28608.48
2392,12,,88977.45,28595.3
2393,0,,89048.14,28904.06
2393,1,,89009.45,28846.04
2394,0,,89226.65,28401.6
2394,1,,89444.33,28304.83
2395,0,,89057.03,28896.68
2395,1,,89009.45,28846.04
2396,0,Ferrovia Torino-Genova,93339.05,26617.45
2396,1,Ferrovia Torino-Genova,93391.34,26594.67
2397,0,,89008.17,28497.09
2397,1,,89226.65,28401.6
2398,0,Ferrovia Torino-Genova,93391.34,26594.67
2398,1,Ferrovia Torino-Genova,94002.85,26328.5
2399,0,Ferrovia Torino-Genova,94005.27,26333.48
2399,1,Ferrovia Torino-Genova,93393.8,26599.73
2400,0,,89117.19,28980.97
2400,1,,89092.38,28940.67
2401,0,,89883.44,28129.12
2401,1,,89958.99,28089.28
2402,0,,89048.14,28904.06
2402,1,,89114.33,28983.28
2403,0,,89137.61,29011.15
2403,1,,89117.19,28980.97
2404,0,Ferrovia Torino-Genova,93393.8,26599.73
2404,1,Ferrovia Torino-Genova,93341.32,26622.59
2405,0,,88085.18,28900.86
2405,1,,89008.17,28497.09
2406,0,,89121.55,28977.46
2406,1,,89151.02,29017.0
2407,0,,87988.06,28940.92
2407,1,,88023.55,28927.4
2407,2,,88085.18,28900.86
2408,0,Ferrovia Torino-Genova,89367.13,28347.61
2408,1,Ferrovia Torino-Genova,89513.59,28284.29
2408,2,Ferrovia Torino-Genova,89720.43,28193.49
2409,0,Ferrovia Torino-Genova,89722.49,28199.04
2409,1,Ferrovia Torino-Genova,89515.66,28289.81
2409,2,Ferrovia Torino-Genova,89369.2,28353.18
2410,0,,89114.33,28983.28
2410,1,,89137.61,29011.15
2410,2,,89145.22,29021.31
2411,0,,90629.33,27811.03
2411,1,,90674.17,27791.5
2411,2,,90717.42,27774.49
2412,0,,89057.03,28896.68
2412,1,,89092.38,28940.67
2412,2,,89121.55,28977.46
2413,0,Ferrovia Torino-Genova,93341.32,26622.59
2413,1,Ferrovia Torino-Genova,90724.41,27763.11
2413,2,Ferrovia Torino-Genova,89883.44,28129.12
2413,3,Ferrovia Torino-Genova,89722.49,28199.04
2414,0,,90629.33,27811.03
2414,1,,90663.71,27793.55
2414,2,,90687.47,27781.16
2414,3,,90724.41,27763.11
2415,0,,87983.85,28951.56
2415,1,,88024.34,28932.02
2415,2,,88052.54,28916.92
2415,3,,88085.18,28900.86
2416,0,,89008.17,28497.09
2416,1,,89039.87,28485.34
2416,2,,89062.51,28478.35
2416,3,,89091.86,28467.49
2417,0,Ferrovia Torino-Genova,89720.43,28193.49
2417,1,Ferrovia Torino-Genova,89958.99,28089.28
2417,2,Ferrovia Torino-Genova,90722.23,27757.43
2417,3,Ferrovia Torino-Genova,93339.05,26617.45
2418,0,,89252.12,28404.19
2418,1,,89294.57,28388.13
2418,2,,89320.08,28379.7
2418,3,,89348.92,28370.17
2418,4,,89373.16,28362.71
2419,0,,89726.14,28207.79
2419,1,,89763.51,28190.51
2419,2,,89840.51,28155.41
2419,3,,89914.33,28121.98
2419,4,,90629.33,27811.03
2420,0,,89161.79,28449.76
2420,1,,89230.19,28420.68
2420,2,,89273.01,28403.34
2420,3,,89300.79,28391.11
2420,4,,89322.94,28380.97
2420,5,,89348.92,28370.17
2421,0,,89312.52,28338.51
2421,1,,89336.76,28319.93
2421,2,,89353.71,28309.13
2421,3,,89371.61,28299.27
2421,4,,89391.42,28289.74
2421,5,,89478.55,28250.66
2422,0,,89290.5,28357.89
2422,1,,89312.52,28338.51
2422,2,,89335.5,28318.34
2422,3,,89351.17,28305.63
2422,4,,89368.91,28294.34
2422,5,,89388.56,28284.34
2422,6,,89471.27,28247.46
2423,0,,88950.19,28715.27
2423,1,,88951.3,28729.1
2423,2,,88955.9,28752.93
2423,3,,88963.66,28780.43
2423,4,,88975.7,28807.44
2423,5,,88987.74,28827.93
2423,6,,89006.27,28851.61
2423,7,,89048.14,28904.06
2424,0,,98378.71,24440.25
2424,1,,98690.33,24303.51
2424,2,,98741.5,24280.94
2424,3,,98799.8,24255.37
2424,4,,98871.41,24224.4
2424,5,,98953.01,24188.82
2424,6,,99036.49,24152.93
2424,7,,99119.52,24118.78
2424,8,,99193.82,24090.03
2424,9,,99264.16,24064.63
2424,10,,99332.76,24040.33
2425,0,,97467.87,24815.03
2425,1,,97490.72,24805.11
2426,0,,96753.45,25125.64
2426,1,,97467.87,24815.03
2427,0,Ferrovia Torino-Genova,97850.77,24655.64
2427,1,Ferrovia Torino-Genova,98155.98,24523.27
2427,2,Ferrovia Torino-Genova,98266.46,24475.65
2428,0,,99332.76,24040.33
2428,1,,99367.77,24028.72
2428,2,,99414.35,24016.34
2429,0,,96676.92,25156.93
2429,1,,96702.12,25146.93
2429,2,,96753.45,25125.64
2430,0,Ferrovia Torino-Genova,98268.8,24481.06
2430,1,Ferrovia Torino-Genova,98158.51,24528.99
2430,2,Ferrovia Torino-Genova,97853.19,24661.33
2431,0,,98325.16,24466.45
2431,1,,98348.76,24454.4
2431,2,,98378.71,24440.25
2432,0,Ferrovia Torino-Genova,97824.31,24673.54
2432,1,Ferrovia Torino-Genova,97768.98,24697.84
2432,2,Ferrovia Torino-Genova,97599.05,24771.08
2432,3,Ferrovia Torino-Genova,97495.43,24815.73
2433,0,,99332.76,24040.33
2433,1,,99367.13,24026.66
2433,2,,99390.9,24016.69
2433,3,,99433.31,24001.27
2434,0,Ferrovia Torino-Genova,97492.71,24810.11
2434,1,Ferrovia Torino-Genova,97679.62,24729.62
2434,2,Ferrovia Torino-Genova,97766.27,24692.29
2434,3,Ferrovia Torino-Genova,97818.05,24669.17
2435,0,,98684.62,24293.02
2435,1,,98720.87,24279.12
2435,2,,98740.83,24271.73
2435,3,,98760.55,24264.67
2435,4,,98796.91,24250.04
2436,0,,97599.05,24771.08
2436,1,,97618.72,24760.94
2436,2,,97635.68,24752.05
2436,3,,97653.81,24742.6
2436,4,,97679.62,24729.62
2437,0,,98274.45,24478.6
2437,1,,98305.55,24466.86
2437,2,,98333.74,24457.49
2437,3,,98355.14,24449.78
2437,4,,98378.71,24440.25
2438,0,,96660.14,25171.99
2438,1,,96694.87,25155.63
2438,2,,96711.15,25146.36
2438,3,,96730.12,25136.65
2438,4,,96753.45,25125.64
2439,0,,97863.18,24643.17
2439,1,,97889.32,24630.37
2439,2,,97902.79,24621.56
2439,3,,97912.21,24614.18
2439,4,,97923.69,24603.7
2440,0,,97677.26,24723.93
2440,1,,97706.09,24712.98
2440,2,,97722.26,24707.66
2440,3,,97741.5,24701.62
2440,4,,97766.27,24692.29
2441,0,,97848.47,24649.32
2441,1,,97863.18,24643.17
2441,2,,97921.85,24618.58
2441,3,,97996.95,24586.19
2441,4,,98025.63,24571.08
2441,5,,98044.28,24561.7
2441,6,,98066.01,24551.28
2442,0,,97921.85,24618.58
2442,1,,97951.1,24603.38
2442,2,,97974.23,24588.61
2442,3,,97995.94,24570.97
2442,4,,98021.13,24548.74
2442,5,,98034.44,24538.09
2442,6,,98050.59,24527.62
2442,7,,98067.71,24518.23
2442,8,,98081.65,24511.73
2443,0,,108698.2,24741.83
2443,1,,108737.24,24794.79
2444,0,,108670.26,24704.73
2444,1,,108698.2,24741.83
2445,0,,108535.52,24531.36
2445,1,,108602.9,24623.28
2446,0,,108764.3,24826.84
2446,1,,108836.51,24903.89
2447,0,,108768.99,24823.01
2447,1,,108859.42,24920.61
2448,0,,108756.41,24797.55
2448,1,,108836.6,24886.93
2449,0,,108666.61,24689.91
2449,1,,108702.92,24737.93
2450,0,,108571.05,24564.81
2450,1,,108639.59,24657.0
2451,0,,108702.92,24737.93
2451,1,,108741.97,24791.01
2452,0,,108568.88,24592.07
2452,1,,108649.01,24678.62
2453,0,,108888.17,24945.05
2453,1,,108926.8,24987.45
2453,2,,108935.3,24995.64
2454,0,,110448.08,26856.13
2454,1,,110489.37,26908.73
2454,2,,110736.04,27221.94
2454,3,,111761.22,28504.3
2454,4,,112261.7,29126.04
2454,5,,112370.56,29260.18
2454,6,,112476.91,29377.37
2454,7,,112576.36,29487.8
2454,8,,112638.3,29554.73
2454,9,,112683.87,29609.04
2454,10,,112727.83,29664.26
2455,0,,112727.83,29664.26
2455,1,,112924.48,29906.97
2456,0,,110287.13,26646.29
2456,1,,110315.3,26680.12
2456,2,,110336.83,26704.05
2456,3,,110358.17,26728.46
2457,0,,110297.09,26671.64
2457,1,,110348.95,26726.03
2457,2,,110369.56,26746.89
2457,3,,110395.66,26776.22
2458,0,,114186.84,31532.41
2458,1,,115786.09,33533.07
2458,2,,117007.25,35061.65
2458,3,,118227.54,36590.72
2458,4,,118381.8,36779.99
2459,0,,118376.23,36784.19
2459,1,,118222.89,36593.65
2459,2,,117002.89,35064.99
2459,3,,115781.65,33536.49
2459,4,,114181.73,31535.07
2460,0,,118875.6,37342.09
2460,1,,118774.25,37233.94
2460,2,,118673.39,37125.51
2460,3,,118629.21,37077.21
2460,4,,118560.24,36999.89
2460,5,,118507.34,36938.95
2460,6,,118450.45,36872.92
2460,7,,118376.23,36784.19
2461,0,,118381.8,36779.99
2461,1,,118456.92,36868.05
2461,2,,118514.69,36934.31
2461,3,,118566.33,36994.4
2461,4,,118634.36,37072.59
2461,5,,118677.77,37121.56
2461,6,,118777.97,37230.36
2461,7,,118879.23,37338.3
2462,0,Ferrovia Torino-Genova,125674.62,44616.81
2462,1,Ferrovia Torino-Genova,125573.68,44508.69
2463,0,,122015.71,40699.95
2463,1,,121239.5,39869.78
2464,0,,121223.93,39845.35
2464,1,,121243.6,39866.39
2465,0,Ferrovia Torino-Genova,125699.32,44643.27
2465,1,Ferrovia Torino-Genova,125674.62,44616.81
2466,0,Ferrovia Torino-Genova,125577.93,44505.27
2466,1,Ferrovia Torino-Genova,125678.8,44612.8
2467,0,Ferrovia Torino-Genova,125678.8,44612.8
2467,1,Ferrovia Torino-Genova,125703.58,44639.21
2468,0,,121243.6,39866.39
2468,1,,122019.33,40696.24
2469,0,,121220.07,39849.0
2469,1,,120421.88,38995.02
2470,0,,127403.39,47021.49
2470,1,,127394.75,47046.49
2470,2,,127389.04,47068.94
2470,3,,127386.67,47090.11
2470,4,,127386.82,47116.7
2470,5,,127389.84,47139.15
2470,6,,127395.38,47160.81
2470,7,,127403.94,47183.09
2470,8,,127416.92,47206.33
2470,9,,127442.27,47236.74
2471,0,,128203.84,47442.72
2471,1,,128176.79,47418.17
2471,2,,128153.5,47398.27
2471,3,,128133.54,47378.51
2471,4,,128039.27,47277.26
2471,5,,127701.34,46915.22
2471,6,,127607.23,46814.46
2471,7,,127582.37,46785.96
2471,8,,127559.39,46755.07
2471,9,,127545.57,46737.44
2472,0,,128420.0,47674.01
2472,1,,128400.97,47650.46
2472,2,,128379.93,47622.39
2472,3,,128352.05,47582.76
2472,4,,128319.22,47538.69
2472,5,,128306.31,47521.26
2472,6,,128256.08,47453.51
2472,7,,128241.67,47436.0
2472,8,,128221.18,47414.3
2472,9,,128189.18,47387.23
2472,10,,127550.57,46702.65
2472,11,,127521.25,46663.57
2473,0,,127423.98,46975.48
2473,1,,127415.02,47004.47
2473,2,,127409.63,47025.79
2473,3,,127407.43,47040.27
2473,4,,127407.26,47060.49
2473,5,,127409.48,47082.95
2473,6,,127413.44,47101.57
2473,7,,127420.57,47123.23
2473,8,,127429.6,47143.13
2473,9,,127440.54,47162.23
2473,10,,127448.62,47174.02
2473,11,,127475.23,47203.31
2474,0,,127459.63,47601.5
2474,1,,127381.12,47517.91
2474,2,,127363.69,47497.21
2474,3,,127344.05,47469.35
2474,4,,127333.44,47448.34
2474,5,,127323.93,47422.38
2474,6,,127319.33,47402.31
2474,7,,127315.53,47377.64
2474,8,,127314.58,47356.47
2474,9,,127316.17,47333.54
2474,10,,127319.97,47311.25
2474,11,,127334.94,47231.34
2475,0,,127351.89,47173.22
2475,1,,127344.84,47206.97
2475,2,,127339.62,47237.69
2475,3,,127331.69,47284.35
2475,4,,127329.95,47298.99
2475,5,,127329.32,47313.4
2475,6,,127329.0,47340.15
2475,7,,127334.86,47370.64
2475,8,,127345.95,47402.63
2475,9,,127357.2,47428.12
2475,10,,127367.97,47445.95
2475,11,,127396.17,47479.06
2475,12,,127449.88,47536.86
2476,0,,127443.3,46935.68
2476,1,,127432.76,46963.22
2476,2,,127426.43,46985.83
2476,3,,127423.59,47005.42
2476,4,,127421.52,47027.86
2476,5,,127421.68,47048.87
2476,6,,127423.89,47070.21
2476,7,,127428.97,47093.78
2476,8,,127437.36,47118.93
2476,9,,127446.72,47141.69
2476,10,,127458.12,47161.76
2476,11,,127471.11,47178.64
2476,12,,127485.2,47195.03
2477,0,,127449.48,46630.65
2477,1,,127479.66,46672.36
2477,2,,127492.66,46693.39
2477,3,,127504.06,46714.88
2477,4,,127514.52,46739.86
2477,5,,127526.88,46774.89
2477,6,,127553.65,46852.25
2477,7,,127563.31,46884.58
2477,8,,127574.72,46932.33
2477,9,,127581.38,46961.15
2477,10,,127589.77,46985.67
2477,11,,127601.97,47010.35
2477,12,,127610.53,47024.69
2477,13,,127627.79,47046.49
2477,14,,127684.2,47110.33
2478,0,,127467.86,46663.13
2478,1,,127485.84,46695.76
2478,2,,127496.46,46721.72
2478,3,,127504.06,46748.14
2478,4,,127507.54,46765.82
2478,5,,127508.97,46783.8
2478,6,,127508.97,46805.46
2478,7,,127505.81,46907.03
2478,8,,127503.11,46935.68
2478,9,,127498.67,46964.81
2478,10,,127496.62,46989.81
2478,11,,127497.41,47010.67
2478,12,,127501.53,47035.97
2478,13,,127506.44,47054.61
2478,14,,127518.32,47079.93
2478,15,,127530.05,47098.22
2478,16,,127558.09,47130.87
2479,0,,128501.2,47678.59
2479,1,,128436.64,47609.58
2479,2,,128406.39,47580.11
2479,3,,128329.56,47507.04
2479,4,,128279.17,47463.58
2479,5,,128250.02,47433.49
2479,6,,128152.9,47329.36
2479,7,,128117.58,47283.84
2479,8,,128088.74,47251.36
2479,9,,127626.61,46755.75
2479,10,,127584.62,46712.92
2479,11,,127544.86,46677.26
2479,12,,127486.55,46625.83
2479,13,,127196.95,46314.77
2480,0,,128205.5,47397.5
2480,1,,128152.9,47329.36
2481,0,,128306.31,47521.26
2481,1,,128239.68,47450.48
2482,0,,127516.97,46698.04
2482,1,,127563.87,46738.79
2483,0,,128698.47,47858.18
2483,1,,128757.68,47913.7
2484,0,,127396.17,47479.06
2484,1,,127455.27,47531.76
2485,0,,128501.2,47678.59
2485,1,,128550.09,47731.46
2486,0,,128573.69,47926.58
2486,1,,128580.46,47974.93
2487,0,,127444.09,46610.16
2487,1,,127477.61,46655.52
2487,2,,127504.7,46692.47
2487,3,,127518.87,46709.02
2487,4,,127545.57,46737.44
2487,5,,128203.84,47442.72
2487,6,,128232.51,47473.13
2487,7,,128419.45,47673.42
2487,8,,128420.0,47674.01
2487,9,,128490.91,47749.69
2487,10,,128504.5,47765.61
2487,11,,128518.04,47784.21
2487,12,,128528.57,47802.07
2487,13,,128535.71,47816.48
2487,14,,128542.76,47833.59
2487,15,,128549.09,47854.1
2487,16,,128580.46,47974.93
2487,17,,128604.7,48068.88
2487,18,,128611.28,48089.5
2487,19,,128619.51,48110.52
2487,20,,128631.16,48133.37
2487,21,,128645.74,48154.86
2487,22,,128715.28,48249.75
2487,23,,128777.79,48335.82
2487,24,,128793.63,48356.93
2487,25,,128811.61,48377.06
2487,26,,128846.22,48416.12
2488,0,,127089.22,46267.09
2488,1,,127119.63,46287.23
2488,2,,127137.69,46300.12
2488,3,,127154.88,46313.73
2488,4,,127172.15,46329.17
2488,5,,127189.03,46345.96
2488,6,,127212.47,46371.05
2488,7,,127428.65,46602.67
2488,8,,127477.61,46655.52
2488,9,,127516.97,46698.04
2488,10,,128276.92,47512.04
2488,11,,128379.93,47622.39
2488,12,,128495.27,47745.79
2488,13,,128509.05,47761.79
2488,14,,128523.15,47780.81
2488,15,,128533.84,47799.36
2488,16,,128541.13,47813.92
2488,17,,128548.34,47831.37
2488,18,,128554.83,47852.38
2488,19,,128573.69,47926.58
2488,20,,128595.0,48006.51
2488,21,,128606.95,48052.75
2488,22,,128610.29,48067.09
2488,23,,128616.31,48087.31
2488,24,,128624.78,48107.78
2488,25,,128635.96,48130.54
2488,26,,128650.45,48150.99
2488,27,,128846.22,48416.12
2488,28,,128856.01,48429.36
2489,0,,127486.55,46625.83
2489,1,,127417.95,46568.2
2489,2,,127356.49,46516.15
2490,0,,128595.0,48006.51
2490,1,,128603.64,48028.89
2490,2,,128612.29,48051.35
2491,0,,128152.9,47329.36
2491,1,,127544.86,46677.26
2491,2,,127462.47,46587.64
2492,0,,128600.34,48005.24
2492,1,,128603.64,48028.89
2492,2,,128606.95,48052.75
2493,0,,127417.95,46568.2
2493,1,,127447.58,46596.47
2493,2,,127519.51,46675.11
2494,0,,128327.05,47555.98
2494,1,,128276.92,47512.04
2494,2,,128232.51,47473.13
2495,0,,128319.22,47538.69
2495,1,,128443.9,47673.54
2495,2,,128458.63,47690.41
2495,3,,128490.51,47731.71
2496,0,,127092.86,46262.16
2496,1,,127122.96,46282.21
2496,2,,127141.34,46295.27
2496,3,,127158.77,46308.95
2496,4,,127176.36,46324.56
2496,5,,127193.62,46341.75
2496,6,,127217.07,46366.9
2496,7,,127356.49,46516.15
2496,8,,127396.72,46559.54
2496,9,,127444.09,46610.16
2496,10,,127563.87,46738.79
2496,11,,128327.05,47555.98
2496,12,,128352.05,47582.76
2496,13,,128490.51,47731.71
2496,14,,128499.38,47741.26
2496,15,,128513.64,47757.68
2496,16,,128527.98,47777.31
2496,17,,128539.23,47796.73
2496,18,,128546.75,47811.78
2496,19,,128553.72,47829.7
2496,20,,128560.3,47850.95
2496,21,,128600.34,48005.24
2496,22,,128612.29,48051.35
2496,23,,128615.91,48065.26
2496,24,,128621.7,48085.32
2496,25,,128630.25,48105.07
2496,26,,128641.65,48127.51
2496,27,,128655.12,48147.85
2496,28,,128799.77,48341.96
2496,29,,128828.12,48380.96
2496,30,,128842.7,48405.33
2496,31,,128856.01,48429.36
2496,32,,128892.13,48479.37
2496,33,,128908.76,48497.51
2496,34,,128927.46,48514.24
2496,35,,128946.47,48529.36
2496,36,,128978.79,48552.29
2496,37,,128999.7,48569.5
2496,38,,129033.45,48598.15
2496,39,,129053.57,48614.39
2496,40,,129076.7,48628.89
2496,41,,129120.9,48656.92
2496,42,,129141.81,48670.45
2496,43,,129157.03,48683.18
2496,44,,129175.08,48701.49
2496,45,,129232.28,48772.99
2497,0,,128854.54,48439.4
2497,1,,128829.67,48417.1
2497,2,,128756.95,48359.64
2497,3,,128737.3,48341.79
2497,4,,128726.85,48331.44
2498,0,,128279.17,47463.58
2498,1,,128221.18,47414.3
2498,2,,128205.5,47397.5
2498,3,,127521.25,46663.57
2498,4,,127486.55,46625.83
